time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°)
2024-10-08T22:00,12.2,96,1.6,977.6,4,85
2024-10-08T23:00,12.1,97,1.5,977.7,6.1,50
2024-10-09T00:00,12.1,97,1.2,977.7,5.2,326
2024-10-09T01:00,12.1,96,0.2,977.2,4,5
2024-10-09T02:00,12.1,96,0,977.2,3.3,354
2024-10-09T03:00,12.1,97,0,976.3,4.3,360
2024-10-09T04:00,12,93,0.5,976.3,7.2,342
2024-10-09T05:00,11.8,94,0,975.8,8,342
2024-10-09T06:00,11.9,95,0,976.3,7.9,360
2024-10-09T07:00,12,95,0.3,976.1,6.5,3
2024-10-09T08:00,12,95,0.2,976.6,6.7,344
2024-10-09T09:00,11.7,92,3.2,976.9,10.5,6
2024-10-09T10:00,12.1,87,0.4,976.9,12.5,348
2024-10-09T11:00,12.7,80,0,977,16.7,7
2024-10-09T12:00,12.9,80,0,977.1,18.8,7
2024-10-09T13:00,12.2,82,0,978.2,19.1,4
2024-10-09T14:00,12.3,80,0,979,14.8,1
2024-10-09T15:00,12.2,80,0,978.9,14.6,351
2024-10-09T16:00,12.1,80,0,978.7,14.3,348
2024-10-09T17:00,11.9,82,0,979.3,15.5,355
2024-10-09T18:00,11.6,85,0,980.2,14.9,352
2024-10-09T19:00,11.2,85,0.3,981.2,17.1,352
2024-10-09T20:00,10.6,85,0.2,982.5,18.5,353
2024-10-09T21:00,10.3,84,0,983.1,19.2,354
2024-10-09T22:00,9.9,81,0,984.6,19.1,356
2024-10-09T23:00,9.5,78,0,986,18.4,356
2024-10-10T00:00,8.9,83,0,987,18.1,353
2024-10-10T01:00,8.4,83,0.5,988.2,15.7,349
2024-10-10T02:00,8.1,78,0.3,989,15.9,347
2024-10-10T03:00,7.7,75,0,990.1,12.1,348
2024-10-10T04:00,7.1,76,0,990.4,10.9,333
2024-10-10T05:00,6.7,75,0,991.6,10.7,327
2024-10-10T06:00,6.5,74,0,992.6,13.2,331
2024-10-10T07:00,6.3,74,0,993.5,10.8,330
2024-10-10T08:00,6.7,71,0,994.4,12.1,333
2024-10-10T09:00,7.1,67,0,995.7,12.4,343
2024-10-10T10:00,7.8,65,0,996.2,12.4,343
2024-10-10T11:00,8.7,62,0,996.6,12.8,349
2024-10-10T12:00,9.4,57,0,997,11.1,347
2024-10-10T13:00,9.9,51,0,997.4,11.2,345
2024-10-10T14:00,9.7,55,0,998,10.5,352
2024-10-10T15:00,9.6,54,0,998.3,7.9,336
2024-10-10T16:00,8.9,65,0.2,999.1,6.2,324
2024-10-10T17:00,8.7,67,0,999.9,6.4,344
2024-10-10T18:00,7.8,71,0,1000.5,3.9,292
2024-10-10T19:00,7.1,73,0,1001,3.6,270
2024-10-10T20:00,6.4,78,0,1002.1,2.5,270
2024-10-10T21:00,6.8,72,0,1002.3,4.1,285
2024-10-10T22:00,6.3,70,0,1002.9,3.8,253
2024-10-10T23:00,5.6,70,0,1002.9,4.2,239
2024-10-11T00:00,5.4,70,0,1002.8,5.5,238
2024-10-11T01:00,5.2,71,0,1002.7,4.6,231
2024-10-11T02:00,5,70,0,1002.8,3.6,225
2024-10-11T03:00,4.7,74,0,1003.2,3.6,225
2024-10-11T04:00,4.5,77,0,1003.2,3.7,209
2024-10-11T05:00,4,81,0,1003.6,4.6,198
2024-10-11T06:00,3.4,88,0,1003.6,5,180
2024-10-11T07:00,3.5,89,0,1004.1,5.8,184
2024-10-11T08:00,4.9,83,0,1004.6,5.6,195
2024-10-11T09:00,7.2,73,0,1004.3,7,215
2024-10-11T10:00,8.9,65,0,1005.1,10.3,245
2024-10-11T11:00,10,63,0,1005.4,12.7,255
2024-10-11T12:00,10.7,60,0,1005,12.3,255
2024-10-11T13:00,10.9,57,0,1004.6,11.6,248
2024-10-11T14:00,11.3,54,0,1004.8,11.6,254
2024-10-11T15:00,11.1,55,0,1004.8,11.9,245
2024-10-11T16:00,10.7,54,0,1004.2,10.4,236
2024-10-11T17:00,9.8,63,0,1004.1,7.5,215
2024-10-11T18:00,8.6,71,0,1004,7.7,208
2024-10-11T19:00,8,70,0,1004.4,6.3,211
2024-10-11T20:00,7.4,72,0,1004.8,5.4,200
2024-10-11T21:00,7,76,0,1004.3,6.2,201
2024-10-11T22:00,6.4,73,0,1003.7,5.5,203
2024-10-11T23:00,5.8,71,0,1002.7,4.9,197
2024-10-12T00:00,5,72,0,1002.3,3.5,204
2024-10-12T01:00,4.9,74,0,1001.4,1.5,194
2024-10-12T02:00,5.1,74,0,1000.9,3.1,144
2024-10-12T03:00,5.2,79,0,999.9,3.3,174
2024-10-12T04:00,5.1,82,0,999.1,3.4,162
2024-10-12T05:00,5.2,87,0,998.4,2.9,173
2024-10-12T06:00,6.1,86,0,997.4,6.1,183
2024-10-12T07:00,6.8,86,0,997.1,9.6,193
2024-10-12T08:00,7.3,87,0.2,997.1,10.5,186
2024-10-12T09:00,8,85,0,995.9,10.6,190
2024-10-12T10:00,8.9,82,0,995,14.6,213
2024-10-12T11:00,10.6,76,0,993.9,11.5,229
2024-10-12T12:00,11.1,75,0,993.2,11.7,223
2024-10-12T13:00,12.3,63,0,992.6,14.3,236
2024-10-12T14:00,12.3,60,0,991.9,16,247
2024-10-12T15:00,11.4,63,0.1,991.9,20.4,249
2024-10-12T16:00,10,73,0.2,991.6,21.4,263
2024-10-12T17:00,8.7,72,0,992.4,22.7,272
2024-10-12T18:00,8.4,73,0,993.2,18,269
2024-10-12T19:00,7.9,72,0,994.5,19.8,270
2024-10-12T20:00,7.4,70,0,995.1,22.3,273
2024-10-12T21:00,7.4,72,0,994.7,23.4,270
2024-10-12T22:00,7.3,73,0,994.9,25.9,272
2024-10-12T23:00,7.2,74,0,997.1,18,290
2024-10-13T00:00,7.6,72,0,999.4,16,293
2024-10-13T01:00,7.3,70,0,1000,15.2,301
2024-10-13T02:00,6.7,72,0,1001.1,11.6,306
2024-10-13T03:00,6.2,74,0,1001.3,9,293
2024-10-13T04:00,5.7,76,0,1002,7,282
2024-10-13T05:00,5.2,77,0,1003.2,6.5,264
2024-10-13T06:00,5.2,74,0,1004.7,6.9,264
2024-10-13T07:00,5.2,75,0,1005.7,6.5,273
2024-10-13T08:00,5.8,70,0,1006.8,5.8,274
2024-10-13T09:00,6.6,67,0,1007,1.8,281
2024-10-13T10:00,7.6,61,0,1008,3.9,304
2024-10-13T11:00,8.3,57,0,1008.4,3.4,328
2024-10-13T12:00,8.8,53,0,1007.5,2.7,337
2024-10-13T13:00,9.2,52,0,1008.4,2.2,279
2024-10-13T14:00,9.7,50,0,1008.3,2.7,293
2024-10-13T15:00,9.5,53,0,1008.2,0.5,135
2024-10-13T16:00,9.4,52,0,1008.4,0.8,243
2024-10-13T17:00,8.9,58,0,1008.3,4.3,90
2024-10-13T18:00,8.4,62,0,1009.3,3.8,163
2024-10-13T19:00,7.9,66,0,1008.7,2.3,141
2024-10-13T20:00,7.4,71,0,1008.1,2.9,120
2024-10-13T21:00,7,75,0,1007.3,1.8,127
2024-10-13T22:00,6.8,75,0,1008.1,2.7,113
2024-10-13T23:00,6.4,79,0,1007.7,2.2,90
2024-10-14T00:00,6.3,81,0,1007.3,1.8,101
2024-10-14T01:00,6.3,82,0,1007.1,1.8,281
2024-10-14T02:00,6.1,85,0,1006.4,0.8,117
2024-10-14T03:00,6.1,87,0,1005,2.2,351
2024-10-14T04:00,6,89,0,1005.6,1.4,90
2024-10-14T05:00,6.1,87,0,1005.1,0.8,27
2024-10-14T06:00,5.9,90,0,1004.5,2.1,31
2024-10-14T07:00,5.4,94,0,1004.4,2.1,31
2024-10-14T08:00,5.7,92,0,1005.5,1.9,22
2024-10-14T09:00,6.7,86,0,1005.6,1.5,14
2024-10-14T10:00,8,76,0,1005.4,3,76
2024-10-14T11:00,9.4,67,0,1005.8,6.1,93
2024-10-14T12:00,10.1,62,0,1005.8,6.3,114
2024-10-14T13:00,10.8,62,0,1005.9,6.4,106
2024-10-14T14:00,11.2,64,0,1005.9,6.5,109
2024-10-14T15:00,11.2,65,0,1006.2,6.6,112
2024-10-14T16:00,11,67,0,1006.4,6.9,118
2024-10-14T17:00,10.4,73,0,1007,5.2,115
2024-10-14T18:00,10.3,76,0,1006.7,4.8,103
2024-10-14T19:00,10,78,0,1007.8,3.9,112
2024-10-14T20:00,9.8,78,0,1008,3.5,114
2024-10-14T21:00,9.8,82,0,1007.7,4,117
2024-10-14T22:00,9.6,84,0,1007.7,2.9,120
2024-10-14T23:00,9.2,87,0,1007.7,2.6,106
2024-10-15T00:00,9.1,87,0,1007.5,3.4,148
2024-10-15T01:00,8.7,88,0,1007.2,3.2,153
2024-10-15T02:00,8.6,88,0,1006.7,3.1,135
2024-10-15T03:00,8.3,86,0,1006.4,3.1,144
2024-10-15T04:00,8.3,86,0,1006.6,2.1,121
2024-10-15T05:00,8.2,88,0,1006.4,2.9,83
2024-10-15T06:00,8.8,88,0,1006,4.4,125
2024-10-15T07:00,8.7,90,0,1005.6,4.3,114
2024-10-15T08:00,9,90,0,1006,5.6,117
2024-10-15T09:00,9.3,88,0,1005.2,8.7,135
2024-10-15T10:00,9.6,89,0,1005.6,7.9,137
2024-10-15T11:00,10.2,90,0,1005.2,7.9,137
2024-10-15T12:00,11.1,88,0,1004.2,8.7,132
2024-10-15T13:00,11.9,87,0,1003.6,7.9,129
2024-10-15T14:00,12.6,86,0,1003,6.8,148
2024-10-15T15:00,12.9,87,0,1002.1,8.2,139
2024-10-15T16:00,12.9,89,0,1001.6,6.5,124
2024-10-15T17:00,12.7,91,0,1001.2,7.4,104
2024-10-15T18:00,12.3,92,0,1000.6,7.4,104
2024-10-15T19:00,12.1,93,0,1000.2,6.3,114
2024-10-15T20:00,12,94,0,1000.1,7.7,118
2024-10-15T21:00,11.9,93,0,999.3,9,127
2024-10-15T22:00,11.6,92,0,999,10.7,130
2024-10-15T23:00,11.5,94,0.1,998,6,115
2024-10-16T00:00,11.8,96,2.2,997.2,9.1,99
2024-10-16T01:00,12,96,1,995.5,8.3,108
2024-10-16T02:00,12.2,96,1.5,994.5,9.8,126
2024-10-16T03:00,12.6,92,0,993.8,11,131
2024-10-16T04:00,12.6,97,0.4,993.2,10.2,132
2024-10-16T05:00,12.7,96,0.5,992.8,8.7,142
2024-10-16T06:00,12.7,97,0.3,991.6,8,153
2024-10-16T07:00,12.8,97,0,991.4,6.3,149
2024-10-16T08:00,13.1,97,0,991.6,4.8,153
2024-10-16T09:00,13.5,97,0,991.7,3.9,158
2024-10-16T10:00,14,95,0,991.1,6.9,141
2024-10-16T11:00,14,96,0,990.8,8.6,147
2024-10-16T12:00,14.1,89,0,990.3,7.7,152
2024-10-16T13:00,14.1,95,0,990.5,10,165
2024-10-16T14:00,14.1,89,0,989.8,7.6,177
2024-10-16T15:00,14.1,93,0.2,990.4,8.1,167
2024-10-16T16:00,14,97,0,989.5,3.1,135
2024-10-16T17:00,14.1,98,0,989.4,0.7,90
2024-10-16T18:00,13.9,98,0,988.9,0.8,333
2024-10-16T19:00,14.5,97,0,989,2.7,113
2024-10-16T20:00,15.1,96,0.4,988.5,4.1,128
2024-10-16T21:00,15.7,94,1.3,988.1,5.9,133
2024-10-16T22:00,15.7,94,0.4,987.8,10.3,155
2024-10-16T23:00,15.9,93,0,988.2,10.1,207
2024-10-17T00:00,15.4,92,0.1,989.4,7.7,208
2024-10-17T01:00,15.1,94,0,990,8.6,182
2024-10-17T02:00,15.2,92,0,990,11.5,212
2024-10-17T03:00,15.1,88,0,990.8,10.8,206
2024-10-17T04:00,15.1,89,0,991.5,11.8,230
2024-10-17T05:00,14.9,82,0,992.1,9.3,242
2024-10-17T06:00,14.1,85,0,992.8,7.6,205
2024-10-17T07:00,12.9,89,0,994.1,9.5,205
2024-10-17T08:00,12.9,85,0,995.2,10.7,222
2024-10-17T09:00,13.6,78,0,996.1,10.2,225
2024-10-17T10:00,14.8,71,0,996.6,14.8,229
2024-10-17T11:00,15.5,67,0,997.2,15.5,226
2024-10-17T12:00,16.1,62,0,997.7,15.8,225
2024-10-17T13:00,16.4,61,0,997.9,15.6,218
2024-10-17T14:00,16.6,61,0,998.2,15.6,214
2024-10-17T15:00,16.7,63,0,998.4,14.4,212
2024-10-17T16:00,16.2,67,0,998.9,13.2,206
2024-10-17T17:00,15,74,0,999.3,11.6,196
2024-10-17T18:00,13.8,79,0,1000,10,195
2024-10-17T19:00,13,83,0,1001.6,8.1,193
2024-10-17T20:00,12.4,85,0,1002,6.6,189
2024-10-17T21:00,11.9,88,0,1002.7,6.6,193
2024-10-17T22:00,11.5,89,0,1002.6,6,197
2024-10-17T23:00,11,90,0,1002.9,5.4,188
2024-10-18T00:00,10.5,89,0,1002.4,4.2,200
2024-10-18T01:00,10.1,90,0,1002.5,4,185
2024-10-18T02:00,9.8,90,0,1002.6,3.8,197
2024-10-18T03:00,9.6,90,0,1003,3.6,174
2024-10-18T04:00,9,93,0,1003.2,3.5,156
2024-10-18T05:00,8.6,94,0,1002.9,4,175
2024-10-18T06:00,8.8,93,0,1002.5,4.3,175
2024-10-18T07:00,8.8,93,0,1002.8,4.4,171
2024-10-18T08:00,9.2,92,0,1002.4,5.4,176
2024-10-18T09:00,10.8,87,0,1002.7,9,203
2024-10-18T10:00,12.2,82,0,1001.7,12.1,203
2024-10-18T11:00,12.5,81,0,1001.2,15.7,196
2024-10-18T12:00,12.6,79,0,1000.5,14.5,187
2024-10-18T13:00,13.6,73,0,1000,17.4,198
2024-10-18T14:00,14,71,0,999.7,17.3,203
2024-10-18T15:00,14.1,69,0,998.7,16,189
2024-10-18T16:00,13.6,71,0,998.4,16.2,193
2024-10-18T17:00,13,78,0.2,998,14.4,184
2024-10-18T18:00,13,80,0,998.2,14.4,181
2024-10-18T19:00,12.9,83,0,998.2,14.4,184
2024-10-18T20:00,12.7,85,0,997.7,15.1,180
2024-10-18T21:00,12.6,85,0,997.1,13.3,182
2024-10-18T22:00,12.6,86,0,997.2,13.3,183
2024-10-18T23:00,12.6,87,0,996.4,14.9,187
2024-10-19T00:00,12.8,88,0.1,995.4,16.2,193
2024-10-19T01:00,12.9,88,1,996,15.5,192
2024-10-19T02:00,13.1,91,1.6,995.8,13.6,191
2024-10-19T03:00,13.1,92,0.5,995.3,7.2,177
2024-10-19T04:00,12.9,94,0.9,995.1,4.8,153
2024-10-19T05:00,12.8,96,4.1,995.1,1.4,180
2024-10-19T06:00,12.6,95,1.2,996,1.8,281
2024-10-19T07:00,12.6,91,1.1,996.6,2.9,300
2024-10-19T08:00,12.1,92,1.7,997.1,1.5,194
2024-10-19T09:00,12.5,91,0,997.5,3.5,246
2024-10-19T10:00,13,86,0.1,998.4,4.3,275
2024-10-19T11:00,13.4,77,0,999,6.4,297
2024-10-19T12:00,14.3,69,0,998.8,6.5,304
2024-10-19T13:00,15.1,65,0,999.2,10.7,284
2024-10-19T14:00,15,65,0,999.8,11.3,279
2024-10-19T15:00,15.2,63,0,999.6,10.1,268
2024-10-19T16:00,14.4,68,0,1000.5,8.6,255
2024-10-19T17:00,13.5,75,0,1000.9,4.3,222
2024-10-19T18:00,12.4,81,0,1001.7,2.6,164
2024-10-19T19:00,11.1,87,0,1002.6,3.1,225
2024-10-19T20:00,9.8,92,0,1002.6,2.6,214
2024-10-19T21:00,10.4,85,0,1002.1,5,201
2024-10-19T22:00,10.6,83,0,1001.8,5.1,188
2024-10-19T23:00,10.4,85,0,1001.4,6.5,180
2024-10-20T00:00,9.8,86,0,1001.4,6.8,183
2024-10-20T01:00,9.8,87,0,1001,7.6,175
2024-10-20T02:00,9.8,86,0,1000.1,8,172
2024-10-20T03:00,9.8,91,0,998.9,12.4,170
2024-10-20T04:00,10,92,0,998.4,13.8,171
2024-10-20T05:00,10.3,91,0,997.6,15.2,166
2024-10-20T06:00,11.1,89,0,996.4,17,159
2024-10-20T07:00,11.3,87,0,993.8,21.3,164
2024-10-20T08:00,11.6,86,0.4,992.5,23.4,170
2024-10-20T09:00,12,85,0,992.9,22.3,170
2024-10-20T10:00,12.5,82,0,990.5,22.1,173
2024-10-20T11:00,13.3,85,0,989.6,21.3,177
2024-10-20T12:00,14,88,0.4,990.7,20.7,203
2024-10-20T13:00,15.5,81,0.2,989.1,18.9,204
2024-10-20T14:00,16.3,63,0,989.8,25.2,217
2024-10-20T15:00,16,63,0,989.9,26.7,212
2024-10-20T16:00,15.2,65,0,990.7,25.8,210
2024-10-20T17:00,14.3,67,0,991.5,25.4,212
2024-10-20T18:00,14.1,63,0,991.4,28.3,217
2024-10-20T19:00,13.5,65,0,992.8,27.2,215
2024-10-20T20:00,13,66,0,993.4,28.1,216
2024-10-20T21:00,12.9,63,0,994.4,29.2,218
2024-10-20T22:00,12.5,64,0,994.7,28.2,218
2024-10-20T23:00,12.4,67,0,995.8,28.9,219
2024-10-21T00:00,12.6,67,0,997,29,225
2024-10-21T01:00,12.3,69,0,998.1,28.5,226
2024-10-21T02:00,12.1,71,0,999.1,26.3,229
2024-10-21T03:00,12.1,73,0,1000.7,25.8,229
2024-10-21T04:00,11.9,74,0,1000.6,23.7,228
2024-10-21T05:00,11.7,75,0,1002.4,22.2,227
2024-10-21T06:00,11.6,75,0,1002.9,22.7,228
2024-10-21T07:00,11.2,77,0,1003.9,22.7,223
2024-10-21T08:00,11.5,76,0,1004.2,22.7,228
2024-10-21T09:00,12,73,0,1005.6,21.9,224
2024-10-21T10:00,12.8,69,0,1005.4,23.2,226
2024-10-21T11:00,13.2,66,0,1006.7,17.1,228
2024-10-21T12:00,13.8,65,0,1007,11.5,231
2024-10-21T13:00,14.2,61,0,1007.7,14.7,234
2024-10-21T14:00,14.1,61,0,1007.9,16.6,236
2024-10-21T15:00,13.6,64,0,1008.4,13.5,222
2024-10-21T16:00,13.1,69,0,1008.8,13.8,208
2024-10-21T17:00,12.2,75,0,1009.1,13.6,202
2024-10-21T18:00,11.3,83,0,1009.4,12.4,197
2024-10-21T19:00,10.7,87,0,1010,11,203
2024-10-21T20:00,10.3,87,0,1009.9,10,206
2024-10-21T21:00,9.7,87,0,1010,9.9,199
2024-10-21T22:00,9.2,87,0,1009.7,7.9,177
2024-10-21T23:00,9.6,83,0,1009.3,9.8,208
2024-10-22T00:00,10.1,81,0,1009.3,19.2,230
2024-10-22T01:00,10,81,0,1009.6,17.7,231
2024-10-22T02:00,9.6,84,0,1010,16.1,220
2024-10-22T03:00,9.3,86,0,1010.2,12.4,206
2024-10-22T04:00,9.6,86,0,1010.1,13.7,215
2024-10-22T05:00,9.9,85,0,1010.3,12.5,224
2024-10-22T06:00,9.8,87,0,1011.5,9.7,202
2024-10-22T07:00,9.7,89,0,1012,5.8,187
2024-10-22T08:00,9.9,89,0,1012.7,5.6,165
2024-10-22T09:00,11.3,83,0,1013.6,5.2,196
2024-10-22T10:00,13,73,0,1013.7,9.8,246
2024-10-22T11:00,13.7,69,0,1014.1,11.3,263
2024-10-22T12:00,13.8,67,0,1014.5,11.3,263
2024-10-22T13:00,14.3,62,0,1015.6,12,263
2024-10-22T14:00,14.6,61,0,1016.1,11.9,265
2024-10-22T15:00,14.4,60,0,1016.2,10.5,264
2024-10-22T16:00,13.9,62,0,1016.2,6.2,263
2024-10-22T17:00,12.8,70,0,1016.7,2.7,247
2024-10-22T18:00,11.4,76,0,1018,2.9,240
2024-10-22T19:00,9.6,87,0,1018.8,2.9,240
2024-10-22T20:00,7.9,94,0,1019.7,2.9,240
2024-10-22T21:00,7.7,94,0,1019.8,2.9,240
2024-10-22T22:00,7.5,94,0,1019.3,2.5,225
2024-10-22T23:00,7.5,95,0,1019.3,2.5,225
2024-10-23T00:00,7.1,96,0,1019.8,3.4,212
2024-10-23T01:00,7.4,94,0,1019.2,3,194
2024-10-23T02:00,7.8,92,0,1019,3.1,159
2024-10-23T03:00,7.7,93,0,1018.8,4.3,175
2024-10-23T04:00,8,92,0,1019.2,4.7,171
2024-10-23T05:00,8.1,93,0,1018.9,5,180
2024-10-23T06:00,8.4,91,0,1018.3,5.8,180
2024-10-23T07:00,8.2,93,0,1018.8,5.1,176
2024-10-23T08:00,8.7,93,0,1019.6,7.2,186
2024-10-23T09:00,9.6,91,0,1020.2,12.1,203
2024-10-23T10:00,10.6,87,0,1019.5,11.3,202
2024-10-23T11:00,11.6,83,0,1019.3,12,201
2024-10-23T12:00,12.3,80,0,1018.8,13.4,200
2024-10-23T13:00,13.3,75,0,1018.4,13.1,201
2024-10-23T14:00,13.8,70,0,1017.9,14.2,207
2024-10-23T15:00,13.7,72,0,1017.1,12.1,197
2024-10-23T16:00,13.2,75,0,1016.8,10.9,186
2024-10-23T17:00,12.4,80,0,1016.6,8.6,182
2024-10-23T18:00,11.5,79,0,1016.3,8.3,178
2024-10-23T19:00,11,84,0,1016.9,8.4,173
2024-10-23T20:00,10.9,87,0,1016.5,6.5,177
2024-10-23T21:00,10.9,89,0,1015.6,8.4,170
2024-10-23T22:00,10.8,93,0,1014.8,9.4,176
2024-10-23T23:00,10.6,93,0,1014.3,9.7,176
2024-10-24T00:00,10.2,92,0,1013.9,10.8,180
2024-10-24T01:00,9.7,91,0,1013.1,10.8,176
2024-10-24T02:00,9.2,92,0,1012.8,11.2,176
2024-10-24T03:00,9.3,92,0,1012.1,12.3,177
2024-10-24T04:00,9.6,92,0,1011.1,13,177
2024-10-24T05:00,9.5,93,0,1010.4,11.2,178
2024-10-24T06:00,9.8,93,0,1009.5,13.4,175
2024-10-24T07:00,9.7,94,0,1009,14.5,173
2024-10-24T08:00,9.8,93,0,1008.9,15.9,174
2024-10-24T09:00,10.4,89,0,1008.8,14.1,165
2024-10-24T10:00,11.1,85,0,1008.2,15.6,172
2024-10-24T11:00,11.8,81,0,1007.3,16.5,169
2024-10-24T12:00,12.5,78,0,1006.2,15,169
2024-10-24T13:00,13.2,75,0,1006.1,13.9,163
2024-10-24T14:00,13.7,72,0,1005.3,12.7,165
2024-10-24T15:00,14,74,0,1004.6,12.7,172
2024-10-24T16:00,13.9,76,0,1004.1,7.5,163
2024-10-24T17:00,13.6,80,0,1004,7.4,133
2024-10-24T18:00,12.8,81,0,1003.7,6.6,135
2024-10-24T19:00,12,85,0,1003.8,3.5,156
2024-10-24T20:00,11.1,89,0,1003.2,2.8,130
2024-10-24T21:00,10.8,91,0,1003.1,4.5,151
2024-10-24T22:00,10.8,92,0,1002.7,4.1,165
2024-10-24T23:00,10.7,93,0,1002.8,2.7,157
2024-10-25T00:00,10.9,93,0,1003,2.2,180
2024-10-25T01:00,10.6,94,0,1002.3,1.5,104
2024-10-25T02:00,10.2,96,0,1002.2,2.6,106
2024-10-25T03:00,10.1,97,0,1001.8,2.2,90
2024-10-25T04:00,10,97,0,1001.5,1.8,53
2024-10-25T05:00,9.6,99,0,1001.7,1.8,53
2024-10-25T06:00,9.9,98,0,1001.7,2.4,27
2024-10-25T07:00,10,98,0,1002.2,1.8,360
2024-10-25T08:00,10.2,97,0,1002.5,2.9,353
2024-10-25T09:00,11.1,97,0,1003.7,3.6,84
2024-10-25T10:00,10.9,99,0,1003.7,3.7,79
2024-10-25T11:00,11.5,96,0,1003.9,4.5,104
2024-10-25T12:00,11.6,100,0,1003.6,3.7,79
2024-10-25T13:00,12.7,95,0,1003,5.2,106
2024-10-25T14:00,13.4,94,0,1003.1,6.2,100
2024-10-25T15:00,12.3,100,0,1003,4.7,67
2024-10-25T16:00,12.6,100,0,1003.2,4,100
2024-10-25T17:00,12.6,100,0,1003.6,3.3,96
2024-10-25T18:00,12.5,100,0,1004.9,1.6,63
2024-10-25T19:00,12.4,100,0,1005.3,1.5,76
2024-10-25T20:00,12.4,100,0,1005.5,1.1,342
2024-10-25T21:00,12.4,100,0.4,1005.8,1.9,248
2024-10-25T22:00,12.4,100,0,1005.3,0.8,297
2024-10-25T23:00,12.2,99,0,1005.4,2.9,210
2024-10-26T00:00,11.8,88,0,1005.3,5.4,200
2024-10-26T01:00,10.9,87,0,1005.4,4.2,200
2024-10-26T02:00,10.2,86,0,1005.1,4.7,189
2024-10-26T03:00,9.9,86,0,1005,4.8,193
2024-10-26T04:00,9.7,87,0,1004.9,4,190
2024-10-26T05:00,9.4,89,0,1005.2,3.6,186
2024-10-26T06:00,9.2,91,0,1004.5,4,175
2024-10-26T07:00,9.1,92,0,1004.9,3.8,163
2024-10-26T08:00,9.3,93,0,1005.4,4.2,160
2024-10-26T09:00,10.6,89,0,1005.6,5.1,184
2024-10-26T10:00,12,82,0,1004.7,6.4,218
2024-10-26T11:00,13,79,0,1004.5,8.2,221
2024-10-26T12:00,13.8,74,0,1004.4,10.2,222
2024-10-26T13:00,13.9,71,0,1004,8.5,216
2024-10-26T14:00,14,72,0,1003.4,10.2,212
2024-10-26T15:00,14,70,0,1002.8,12.6,207
2024-10-26T16:00,13.5,74,0,1003.7,9.7,211
2024-10-26T17:00,12.3,79,0,1003.7,7.3,213
2024-10-26T18:00,11.1,82,0,1003.3,6.9,189
2024-10-26T19:00,10.5,84,0,1003.3,7.6,188
2024-10-26T20:00,10.1,83,0,1003,9.2,206
2024-10-26T21:00,10.1,82,0,1003.3,10.6,204
2024-10-26T22:00,10.2,83,0,1003.1,13.7,215
2024-10-26T23:00,10.3,84,0.2,1003.4,13.8,227
2024-10-27T00:00,10.8,83,0,1003.9,13.5,245
2024-10-27T01:00,10.3,81,0,1005.4,11.6,277
2024-10-27T02:00,9.2,76,0,1006,10,296
2024-10-27T03:00,8.5,78,0,1006.8,7.2,297
2024-10-27T04:00,7.8,76,0,1007.1,5.4,290
2024-10-27T05:00,7.3,74,0,1007.9,5.1,274
2024-10-27T06:00,7,76,0,1008.3,6.9,261
2024-10-27T07:00,6.5,82,0,1009.2,7.3,259
2024-10-27T08:00,7,83,0,1010.2,5.4,266
2024-10-27T09:00,8.2,77,0,1010.4,5.5,247
2024-10-27T10:00,9.5,72,0,1010.9,9.9,260
2024-10-27T11:00,10.4,67,0,1011.1,9.1,252
2024-10-27T12:00,10.9,62,0,1010.5,10.2,225
2024-10-27T13:00,11.3,65,0,1010.5,11.2,222
2024-10-27T14:00,11.3,61,0,1010.2,12,213
2024-10-27T15:00,11.2,61,0,1010.5,12.1,210
2024-10-27T16:00,10.7,66,0,1009.2,12.1,203
2024-10-27T17:00,10.3,71,0,1009.3,12.2,199
2024-10-27T18:00,10,74,0,1009.1,11.3,189
2024-10-27T19:00,10.1,68,0,1009.3,14.5,194
2024-10-27T20:00,9.7,69,0.2,1009.1,15,201
2024-10-27T21:00,9.4,77,0.4,1007.8,15.6,199
2024-10-27T22:00,9.5,81,0.2,1007.5,16.8,208
2024-10-27T23:00,9.6,83,0,1007.1,18.6,212
2024-10-28T00:00,9.8,84,0,1006.3,20.3,213
2024-10-28T01:00,10.3,87,0,1006.5,18.7,210
2024-10-28T02:00,11,90,0.3,1006.2,16.4,213
2024-10-28T03:00,11.9,91,0,1006.2,13.3,218
2024-10-28T04:00,12.5,89,0,1005.5,15.1,213
2024-10-28T05:00,13.1,89,0,1005.4,17.7,219
2024-10-28T06:00,13.6,87,0,1005.5,15.5,228
2024-10-28T07:00,14,85,0,1005.3,15.7,233
2024-10-28T08:00,14,87,0,1006,9.8,216
2024-10-28T09:00,14.4,88,0,1005.2,12.2,225
2024-10-28T10:00,14.5,89,0,1006.2,11.6,216
2024-10-28T11:00,15,87,0,1006.2,13.1,217
2024-10-28T12:00,16.1,82,0,1006.4,21.2,235
2024-10-28T13:00,16.2,82,0,1006.9,13.6,220
2024-10-28T14:00,16.7,80,0,1006.9,10.2,225
2024-10-28T15:00,16.2,78,0,1006.9,10.9,214
2024-10-28T16:00,15.8,81,0,1007,7.7,221
2024-10-28T17:00,15.2,82,0,1007.3,6.6,261
